mu0ListLP,EqnLx,RLx,ELx1,ELx2,EqnLy,RLy,ELy1,ELy2
2.099999999999879,-3.3189016124625867,-0.0337410285143079,-0.0036972454070437837,-0.2590365281069061,-0.017562775599643393,-0.018360352634020756,-0.019112398400022428,-0.10337149441771964
2.1099999999998778,-3.1816599708251743,-1.1816881308916243,-0.009576497183656404,-0.1279143538515065,-0.004493478155003302,-0.005296521508983232,-0.006047783353735264,-0.02739809659280877
2.1199999999998766,-3.0563685076744993,0.0019038344967840615,0.004289394774205418,-0.03637763863628422,0.0084560868665801,0.007286511296614642,0.009101016883177444,-0.007475415369390818
2.1299999999998755,-2.945359331761455,-0.0019539417067677128,-0.006744477682500973,-0.06489219285391594,0.02076919414039498,-0.009674690834752843,-0.0029386947634856236,-0.04525019940923624
2.1399999999998744,-3.2083854049879763,-0.0070028438881424735,-0.012086435503601282,-0.11904948661495167,-0.009567195444241372,0.0001371185347765697,-0.007557985180600175,-0.10903751659497327
2.1499999999998733,-3.643254892199302,-0.0195510793017507,-0.019950268315507915,-0.15937158228275036,-0.04942659318595379,-0.018573421293624826,-0.011237464645448385,-0.1320201171733857
2.1599999999998722,-3.832907493562252,-0.03118478339181812,-0.024333803772747437,-0.12900738958906507,-0.06421251767111638,-0.03229598631626972,-0.01430433854888712,-0.12296868100739175
2.169999999999871,-4.0508278715127775,-0.013197619661900414,-0.027713934669431558,-0.1302057861981085,-0.07914081184126284,-0.015687830170593615,-0.016096177418106167,-0.15780214385338612
2.17999999999987,-4.313216704738292,-0.028284100726518678,-0.0319166048406141,-0.14130702983515786,-0.09452620045281773,-0.031344615533052456,-0.020281876395046146,-0.13965718951651523
2.189999999999869,-4.641670732494538,-0.012924311557283085,-0.03632780128873888,-0.17424756563443072,-0.11040232075104674,-0.014798773486263753,-0.02549214723474225,-0.24005417949406854
2.199999999999868,-5.078441544632848,-0.026630429348853943,-0.03706114068647574,-0.17112376950439978,-0.12680506645667555,-0.02216249542415587,-0.02174853637991742,-0.13186049577555364
2.2099999999998667,-5.725884452979095,-0.019316468069438843,-0.0357757692262163,-0.16247004321852607,-0.14377462807066374,-0.01768742512461894,-0.03155785440537212,-0.2425491318101353
2.2199999999998656,-6.976883356897333,-0.017121961685813827,-0.04487537128336751,-0.20692148532920351,-0.1613562378970698,-0.019602522545380488,-0.0239316008458734,-0.18628096598807217
2.2299999999998645,-8.247525954953328,-0.016653814565343872,-0.04692924453177848,-0.1933843009231647,-0.17960107917219245,-0.05501535277082148,-0.02709389959186626,-0.16405801277852078
2.2399999999998634,-6.076879175668512,-0.02354305628328626,-0.05063923815281747,-0.21420535905203927,-0.19856741466569203,-0.021417327960015196,-0.030747767749687738,-0.1787473412094366
2.2499999999998623,-5.229336402790308,-0.056384773292104416,-0.04348317172463307,-0.25037062329956816,-0.21832200270165386,-0.02060064571309712,-0.030595729711867175,-0.1970091362597374
2.2599999999998612,-4.686043376337239,-0.020475372515726793,-0.04226868130158939,-0.251626655594482,-0.238941894822567,-0.02319694960359162,-0.030861434845763456,-0.21244601952937545
2.26999999999986,-4.281608773070332,-0.022873831702597158,-0.06084087278995051,-0.26703563467901753,-0.2605167478791547,-0.025544747098067186,-0.03903356671355857,-0.22731821926273682
2.279999999999859,-3.9566981007388735,-0.025817488306488355,-0.057297551855428945,-0.2913747054204477,-0.2831518414807837,-0.02607752400562847,-0.030883636731098275,-0.24278702681194128
2.289999999999858,-3.683091788463733,-0.02452840411418018,-0.05539676197688831,-0.3236038242355109,-0.306972081117077,-0.030484957795819802,-0.0403041207935546,-0.29122832668673204
2.299999999999857,-3.445079016696993,-0.02303687073837409,-0.06736939333573896,-0.3286264700648024,-0.33212740866503565,-0.03227622408727275,-0.039724563445207216,-0.2661038756723056
2.3099999999998557,-3.2329511120401158,-0.02023729732006816,-0.07121693008180549,-0.34544220273990167,-0.3588002724201555,-0.030491086067842177,-0.028335555212059504,-0.2810660223320682
2.3199999999998546,-3.0402248347877436,-0.016431626945937788,-0.07955303128382477,-0.38594807261906294,-0.38721619738376756,-0.035824582553659584,-0.046885802789062105,-0.3142277600670977
2.3299999999998535,-2.8622840251029498,-0.011497025210188055,-0.07729276004377598,-0.5551931036454374,-0.4176591788603193,-0.03919385095984352,-0.04256148176468332,-0.5057138669748582
2.3399999999998524,-2.695639380174131,-0.0019634858387188943,-0.0918761740340495,-0.428287234560759,-0.4504948779247317,-0.03987988484034538,-0.05163171240974186,-0.355424312272124
2.3499999999998513,-2.5374805191992045,-0.01990553632104063,-0.09008813490652297,-0.4523045257624248,-0.48620704015499805,-0.042555122302073,-0.04305463395434567,-0.371886728088857
2.35999999999985,-2.3853658147588654,0.052650002701137656,-0.08455567875549566,-0.6809221384459242,-0.5254576461427837,-0.04483512139075205,-0.0717568319929844,-0.5651642707814986
2.369999999999849,-2.236957405335859,0.012504326820430251,-0.0794434568373938,-0.5038288511300764,-0.5691928282191685,-0.042971254110305925,-0.0767065840505993,-0.4301117985037626
2.379999999999848,-2.08971322983915,0.0024971399871101365,-0.1060399664795913,-0.5222167202123753,-0.6188456912829357,-0.04985386531516109,-0.0630510540829355,-0.4435489749983247
2.389999999999847,-1.9403793872650377,-0.0003105241157820373,-0.14225156930261207,-0.6606805973569633,-0.6767721827608465,-0.04941772714015273,-0.07891218093104722,-0.6710706282392008
2.399999999999846,-1.7838284646639968,-0.000756232802034752,-0.11600087915009481,-0.7746508773483209,-0.7473624121300599,-0.053466824603140506,-0.08073788425911273,-0.7788959251195676
2.4099999999998447,-1.6092393141382701,-0.003523756930077064,-0.15948241435231575,-0.5877820531617682,-0.8408246992350779,-0.05321849406907974,-0.0854929465814931,-0.4932348488239155
2.4199999999998436,-1.3741213242165848,-0.0004299380064789486,-0.18527884457932595,-0.5703357890929432,-0.9991347700282913,-0.05366538309942064,-0.1394286138246029,-0.4536774632642626
2.4299999999998425,-1.1501651783941318,0.008407050680733292,-0.2331737555723256,-0.654062017021159,-1.1501651783941318,0.47391193909903034,-0.2011590131315629,-0.5491796442666939
2.4399999999998414,-1.1154565573428632,-0.003968579065160886,-0.24854605935656465,-0.5951534015603991,-1.1154565573428632,-0.05090246810642179,-0.22394927261281664,-0.5738574348389982
2.4499999999998403,-1.0823410839563212,0.009632495343950038,-0.24584808152115434,-0.887371574394172,-1.0823410839563212,-0.05837004739303374,-0.2121803063337924,-0.4620061530889213
2.459999999999839,-1.0506788790959058,-0.017493487142684994,-0.30060346644839686,-0.5984694850430103,-1.0506788790959058,-0.070338707480127,-0.23372827063437,-0.5301775821425011
2.469999999999838,-1.0203477137170935,-0.005252255502236931,-0.32511417587538805,-0.8687455953317536,-1.0203477137170935,-0.06695141477489142,-0.2330375023171795,-0.8537818148368078
2.479999999999837,-0.9912401588032856,-0.01922502916121396,-0.3023655361956431,-0.6101708836380768,-0.9912401588032856,0.6266044432552179,-0.2625411905661884,-0.5110911625280602
2.489999999999836,-0.9632612884042973,0.5482211259879555,-0.3075131059229551,-0.7131780435588593,-0.9632612884042973,-0.07318150156100771,-0.3122430587783095,-0.7908363366036707
2.499999999999835,-0.9363268116494581,-0.01757443278162262,-0.28569312956220666,-0.9116692833080696,-0.9363268116494581,0.28191111595127133,-0.2999670231510477,-0.8029068529631515
2.5099999999998337,-0.9103615411091209,0.17488313180409698,-0.31054829874104467,-0.578436085957256,-0.9103615411091209,-0.09547876621106692,-0.24599323487848254,-0.44193122019298364
2.5199999999998326,-0.8852981273186579,-0.02425788497333228,-0.2992698699779439,-0.6410279248645565,-0.8852981273186579,-0.08378979698321315,-0.27418671629755587,-0.4944705871660275
2.5299999999998315,-0.8610760058272187,-0.0064263068355857765,-0.3196970018450172,-0.5804509057077766,-0.8610760058272187,-0.10145538005255199,-0.2703839864064969,-0.45104750456726855
2.5399999999998304,-0.8376405153440412,0.16399896276163994,-0.32508455186377694,-0.5853944610155026,-0.8376405153440412,0.0974639316913752,-0.2640431795496674,-0.4342575692897987
2.5499999999998293,-0.8149421546490653,-0.011033944465854196,-0.3324314142324912,-0.5947466625911085,-0.8149421546490653,-0.10704490517105486,-0.2752724212746214,-0.4499140099110945
2.559999999999828,-0.7929359528564552,0.5189354184752124,-0.3110795531495599,-0.610148482897802,-0.7929359528564552,-0.09705986711696055,-0.2435703002974646,-0.48402341504804075
