mu0,ReW0E1,ReW0E2,ReW0E3,ImW0E1,ImW0E2,ImW0E3,absW0E1,absW0E2,absW0E3,ReW1E1,ReW1E2,ReW1E3,ImW1E1,ImW1E2,ImW1E3,absW1E1,absW1E2,absW1E3
1.094999999999998,2.001095108425943,0.9048905000000329,-0.7089380727514698,0.0,0.0,0.0,2.001095108425943,0.9048905000000329,0.7089380727514698,-5004.380109500001,0.08440510949999812,1.5960712706072415,0.0,0.0,0.0,5004.380109500001,0.08440510949999812,1.5960712706072415
1.0999999999999979,2.001100107236198,0.8998900000001253,-0.7067711227345257,0.0,0.0,0.0,2.001100107236198,0.8998900000001253,0.7067711227345257,-5004.40011,0.08890010999999809,1.593900374765797,0.0,0.0,0.0,5004.40011,0.08890010999999809,1.593900374765797
1.1049999999999978,2.001105110593926,0.8948895000000789,-0.7046000581436833,0.0,0.0,0.0,2.001105110593926,0.8948895000000789,0.7046000581436833,-5004.4201105,0.09339511049999805,1.5917253643529519,0.0,0.0,0.0,5004.4201105,0.09339511049999805,1.5917253643529519
1.1099999999999977,2.001110110541049,0.8898890000000326,-0.7024248555744896,0.0,0.0,0.0,2.001110110541049,0.8898890000000326,0.7024248555744896,-5004.440110999999,0.0978901109999979,1.5895462159639764,0.0,0.0,0.0,5004.440110999999,0.0978901109999979,1.5895462159639764
1.1149999999999975,2.0011151116250403,0.8848884999999862,-0.7002454914012832,0.0,0.0,0.0,2.0011151116250403,0.8848884999999862,0.7002454914012832,-5004.4601115,0.10238511149999785,1.5873629059687675,0.0,0.0,0.0,5004.4601115,0.10238511149999785,1.5873629059687675
1.1199999999999974,2.0011201115721633,0.8798880000000786,-0.6980619417683465,0.0,0.0,0.0,2.0011201115721633,0.8798880000000786,0.6980619417683465,-5004.480112,0.1068801119999977,1.5851754105138283,0.0,0.0,0.0,5004.480112,0.1068801119999977,1.5851754105138283
1.1249999999999973,2.001125110382418,0.8748874999998935,-0.6958741825870172,0.0,0.0,0.0,2.001125110382418,0.8748874999998935,0.6958741825870172,-5004.5001125,0.11137511249999767,1.5829837055127172,0.0,0.0,0.0,5004.5001125,0.11137511249999767,1.5829837055127172
1.1299999999999972,2.0011301126032777,0.8698870000001246,-0.6936821895480227,0.0,0.0,0.0,2.0011301126032777,0.8698870000001246,0.6936821895480227,-5004.5201130000005,0.11587011299999751,1.5807877666506096,0.0,0.0,0.0,5004.5201130000005,0.11587011299999751,1.5807877666506096
1.1349999999999971,2.001135113687269,0.864886500000217,-0.6914859380944327,0.0,0.0,0.0,2.001135113687269,0.864886500000217,0.6914859380944327,-5004.540113499998,0.12036511349999747,1.57858756937474,0.0,0.0,0.0,5004.540113499998,0.12036511349999747,1.57858756937474
1.139999999999997,2.0011401147712604,0.8598860000000319,-0.6892854034362927,0.0,0.0,0.0,2.0011401147712604,0.8598860000000319,0.6892854034362927,-5004.560113999999,0.12486011399999734,1.5763830888957076,0.0,0.0,0.0,5004.560113999999,0.12486011399999734,1.5763830888957076
1.144999999999997,2.001145113581515,0.8548854999998468,-0.6870805605436254,0.0,0.0,0.0,2.001145113581515,0.8548854999998468,0.6870805605436254,-5004.5801145,0.12935511449999723,1.5741743001821482,0.0,0.0,0.0,5004.5801145,0.12935511449999723,1.5741743001821482
1.1499999999999968,2.0011501146655064,0.8498849999999392,-0.6848713841415068,0.0,0.0,0.0,2.0011501146655064,0.8498849999999392,0.6848713841415068,-5004.600115,0.13385011499999713,1.571961177958027,0.0,0.0,0.0,5004.600115,0.13385011499999713,1.571961177958027
1.1549999999999967,2.001155115749498,0.8448845000000316,-0.6826578487018056,0.0,0.0,0.0,2.001155115749498,0.8448845000000316,0.6826578487018056,-5004.6201155,0.13834511549999706,1.569743696698266,0.0,0.0,0.0,5004.6201155,0.13834511549999706,1.569743696698266
1.1599999999999966,2.001160115696621,0.839884000000124,-0.680439928449565,0.0,0.0,0.0,2.001160115696621,0.839884000000124,0.680439928449565,-5004.640115999999,0.142840115999997,1.5675218306254108,0.0,0.0,0.0,5004.640115999999,0.142840115999997,1.5675218306254108
1.1649999999999965,2.0011651145068754,0.8348834999996613,-0.6782175973560807,0.0,0.0,0.0,2.0011651145068754,0.8348834999996613,0.6782175973560807,-5004.6601165,0.14733511649999687,1.5652955537088138,0.0,0.0,0.0,5004.6601165,0.14733511649999687,1.5652955537088138
1.1699999999999964,2.0011701178646035,0.8298829999997537,-0.6759908291244769,0.0,0.0,0.0,2.0011701178646035,0.8298829999997537,0.6759908291244769,-5004.680117,0.15183011699999677,1.5630648396557627,0.0,0.0,0.0,5004.680117,0.15183011699999677,1.5630648396557627
1.1749999999999963,2.001175116674858,0.8248824999998461,-0.6737595972043167,0.0,0.0,0.0,2.001175116674858,0.8248824999998461,0.6737595972043167,-5004.7001175000005,0.1563251174999967,1.5608296619152653,0.0,0.0,0.0,5004.7001175000005,0.1563251174999967,1.5608296619152653
1.1799999999999962,2.0011801177588495,0.8198819999999385,-0.671523874778986,0.0,0.0,0.0,2.0011801177588495,0.8198819999999385,0.671523874778986,-5004.720118,0.1608201179999966,1.5585899936679322,0.0,0.0,0.0,5004.720118,0.1608201179999966,1.5585899936679322
1.184999999999996,2.001185118842841,0.8148814999997533,-0.6692836347549556,0.0,0.0,0.0,2.001185118842841,0.8148814999997533,0.6692836347549556,-5004.740118499999,0.16531511849999644,1.5563458078227317,0.0,0.0,0.0,5004.740118499999,0.16531511849999644,1.5563458078227317
1.189999999999996,2.0011901176530955,0.8098810000001233,-0.667038849772938,0.0,0.0,0.0,2.0011901176530955,0.8098810000001233,0.667038849772938,-5004.760119,0.16981011899999635,1.5540970770184344,0.0,0.0,0.0,5004.760119,0.16981011899999635,1.5540970770184344
