mu0ListLP,EqnLx,ELx1,ELx2,EqnLy,ELy1,ELy2
3.579999999999716,1.4963033374531494,0.38508781539944714,0.08587263590447762,0.3129480612141996,inf,inf
3.5899999999997148,1.512154669514484,0.5034080095834151,0.11587802979280037,0.3236991608376636,inf,inf
3.5999999999997137,1.5190604108147623,0.6021448832789367,0.19952421054595512,0.3293611002565248,inf,inf
3.6099999999997125,1.5316532823036528,0.6211523198609689,0.23550571133103712,0.33826839309445317,inf,inf
3.6199999999997114,1.020528941367724,0.6604814844429269,0.23727887395926403,0.07054231428262038,inf,inf
3.6299999999997103,1.5645638619662359,0.07264029074709313,-0.21883444408266262,0.36055050641617675,inf,inf
3.6399999999997092,1.3637141935521802,0.7208555640716887,0.2566134215432373,0.25012791103362,inf,inf
3.649999999999708,1.212698009837048,0.7771103152469845,0.29009343467151977,0.17232355556677492,inf,inf
3.659999999999707,1.5986921958190259,0.8464205274232524,0.3829284012352137,0.38528380069761947,inf,inf
3.669999999999706,1.1635710121273708,0.8884530013027974,0.42096318139111544,0.1511743247997681,inf,inf
3.679999999999705,0.9272038411044061,0.923366769297829,0.45342322991062467,0.03891585148527221,inf,inf
3.6899999999997037,0.025596620597518608,0.8920767617478023,0.4513108530014022,-1.741929726609481,inf,inf
3.6999999999997026,0.8112678691242574,0.9086688739811171,0.4824866640712561,-3.104619434826215,inf,inf
3.7099999999997015,-0.02047508335302531,0.9097702508772425,0.4827217643549856,-1.6898118228186143,inf,inf
3.7199999999997004,-4.271562632945537,0.8480038856984209,0.4531291395776493,-0.8756715741173123,inf,inf
3.7299999999996993,0.2908596453190759,0.8986557860739081,0.5055559009100407,-1.979363135256661,inf,inf
3.7399999999996982,1.7021100661909903,0.1398756612276894,-0.13227637132317127,0.4587863587211047,inf,inf
3.749999999999697,1.7140542144761133,0.8632068080693914,0.4504035155311128,0.4674333764903203,inf,inf
3.759999999999696,0.9529840897217478,0.8703544070392497,0.5041909606014681,-3.6442994562480533,inf,inf
